frame,time_s,affective_code,affective_label,affective_code_ml,affective_label_ml,withdrawal,flinch,withdrawal_ml,flinch_ml,stim_index,stim_code,stimulus,sec_since_delivery,uncertain,exclude_from_training,corrected
324,10.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
325,10.8,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
326,10.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
327,10.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
328,10.9,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
329,10.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
330,10.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
331,11.0,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
332,11.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
333,11.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
334,11.1,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
335,11.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
336,11.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
337,11.2,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
338,11.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
339,11.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
340,11.3,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
341,11.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
342,11.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
343,11.4,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
344,11.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
345,11.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
346,11.5,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
347,11.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
348,11.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
349,11.6,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
350,11.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
351,11.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
352,11.7,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
353,11.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
354,11.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
355,11.8,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
356,11.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
357,11.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
358,11.9,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
359,11.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
360,11.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
361,12.0,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
362,12.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
363,12.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
364,12.1,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
365,12.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
366,12.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
367,12.2,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
368,12.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
369,12.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
370,12.3,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
371,12.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
372,12.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
373,12.4,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
374,12.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
375,12.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
376,12.5,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
377,12.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
378,12.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
379,12.6,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
380,12.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
381,12.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
382,12.7,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
383,12.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
384,12.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
385,12.8,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
386,12.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
387,12.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
388,12.9,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
389,12.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
390,12.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
391,13.0,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
392,13.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
393,13.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
394,13.1,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
395,13.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
396,13.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
397,13.2,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
398,13.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
399,13.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
400,13.3,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
401,13.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
402,13.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
403,13.4,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
404,13.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
405,13.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
406,13.5,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
407,13.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
408,13.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
409,13.6,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
410,13.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
411,13.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
412,13.7,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
413,13.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
414,13.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
415,13.8,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
416,13.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
417,13.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
418,13.9,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
419,13.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
420,13.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
421,14.0,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
422,14.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
423,14.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
424,14.1,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
425,14.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
426,14.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
427,14.2,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
428,14.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
429,14.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
430,14.3,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
431,14.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
432,14.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
433,14.4,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
434,14.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
435,14.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
436,14.5,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
437,14.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
438,14.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
439,14.6,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
440,14.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
441,14.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
442,14.7,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
443,14.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
444,14.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
445,14.8,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
446,14.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
447,14.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
448,14.9,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
449,14.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
450,14.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
451,15.0,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
452,15.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
453,15.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
454,15.1,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
455,15.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
456,15.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
457,15.2,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
458,15.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
459,15.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
460,15.3,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
461,15.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
462,15.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
463,15.4,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
464,15.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
465,15.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
466,15.5,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
467,15.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
468,15.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
469,15.6,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
470,15.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
471,15.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
472,15.7,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
473,15.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
474,15.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
475,15.8,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
476,15.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
477,15.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
478,15.9,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
479,15.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
480,15.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
481,16.0,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
482,16.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
483,16.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
484,16.1,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
485,16.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
486,16.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
487,16.2,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
488,16.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
489,16.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
490,16.3,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
491,16.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
492,16.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
493,16.4,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
494,16.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
495,16.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
496,16.5,0,None,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
497,16.5333,0,None,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
498,16.5667,0,None,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
499,16.6,0,None,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
500,16.6333,0,None,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
501,16.6667,0,None,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
502,16.7,0,None,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
503,16.7333,0,None,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
504,16.7666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
505,16.8,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
506,16.8333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
507,16.8666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
508,16.9,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
509,16.9333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
510,16.9666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
511,17.0,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
512,17.0333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
513,17.0666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
514,17.1,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
515,17.1333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
516,17.1666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
517,17.2,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
518,17.2333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
519,17.2666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
520,17.3,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
521,17.3333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
522,17.3666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
523,17.4,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
524,17.4333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
525,17.4666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
526,17.5,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
527,17.5333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
528,17.5666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
529,17.6,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
530,17.6333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
531,17.6666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
532,17.7,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
533,17.7333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
534,17.7666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
535,17.8,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
536,17.8333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
537,17.8666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
538,17.9,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
539,17.9333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
540,17.9666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
541,18.0,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
542,18.0333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
543,18.0666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
544,18.1,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
545,18.1333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
546,18.1666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
547,18.2,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
548,18.2333,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
549,18.2666,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
550,18.3,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
551,18.3333,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
552,18.3666,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
553,18.4,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
554,18.4333,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
555,18.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
556,18.5,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
557,18.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
558,18.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
559,18.6,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
560,18.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
561,18.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
562,18.7,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
563,18.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
564,18.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
565,18.8,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
566,18.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
567,18.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
568,18.9,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
569,18.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
570,18.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
571,19.0,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
572,19.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
573,19.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
574,19.1,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
575,19.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
576,19.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
577,19.2,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
578,19.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
579,19.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
580,19.3,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
581,19.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
582,19.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
583,19.4,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
584,19.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
585,19.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
586,19.5,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
587,19.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
588,19.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
589,19.6,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
590,19.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
591,19.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
592,19.7,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
593,19.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
594,19.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
595,19.8,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
596,19.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
597,19.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
598,19.9,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
599,19.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
600,19.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
601,20.0,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
602,20.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
603,20.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
604,20.1,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
605,20.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
606,20.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
607,20.2,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
608,20.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
609,20.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
610,20.3,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
611,20.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
612,20.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
613,20.4,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
614,20.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
615,20.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
616,20.5,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
617,20.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
618,20.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
619,20.6,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
620,20.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
621,20.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
622,20.7,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
623,20.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
624,20.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
625,20.8,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
626,20.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
627,20.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
628,20.9,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
629,20.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
630,20.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
631,21.0,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
632,21.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
633,21.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
634,21.1,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
