frame,time_s,affective_code,affective_label,affective_code_ml,affective_label_ml,withdrawal,flinch,withdrawal_ml,flinch_ml,stim_index,stim_code,stimulus,sec_since_delivery,uncertain,exclude_from_training
314,10.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
315,10.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
316,10.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
317,10.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
318,10.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
319,10.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
320,10.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
321,10.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
322,10.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
323,10.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
324,10.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
325,10.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
326,10.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
327,10.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
328,10.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
329,10.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
330,10.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
331,11.0000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
332,11.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
333,11.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
334,11.1000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
335,11.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
336,11.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
337,11.2000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
338,11.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
339,11.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
340,11.3000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
341,11.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
342,11.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
343,11.4000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
344,11.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
345,11.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
346,11.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
347,11.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
348,11.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
349,11.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
350,11.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
351,11.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
352,11.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
353,11.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
354,11.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
355,11.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
356,11.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
357,11.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
358,11.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
359,11.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
360,11.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
361,12.0000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
362,12.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
363,12.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
364,12.1000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
365,12.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
366,12.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
367,12.2000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
368,12.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
369,12.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
370,12.3000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
371,12.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
372,12.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
373,12.4000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
374,12.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
375,12.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
376,12.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
377,12.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
378,12.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
379,12.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
380,12.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
381,12.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
382,12.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
383,12.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
384,12.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
385,12.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
386,12.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
387,12.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
388,12.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
389,12.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
390,12.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
391,13.0000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
392,13.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
393,13.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
394,13.1000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
395,13.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
396,13.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
397,13.2000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
398,13.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
399,13.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
400,13.3000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
401,13.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
402,13.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
403,13.4000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
404,13.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
405,13.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
406,13.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
407,13.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
408,13.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
409,13.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
410,13.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
411,13.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
412,13.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
413,13.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
414,13.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
415,13.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
416,13.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
417,13.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
418,13.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
419,13.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
420,13.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
421,14.0000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
422,14.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
423,14.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
424,14.1000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
425,14.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
426,14.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
427,14.2000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
428,14.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
429,14.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
430,14.3000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
431,14.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
432,14.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
433,14.4000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
434,14.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
435,14.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
436,14.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
437,14.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
438,14.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
439,14.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
440,14.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
441,14.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
442,14.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
443,14.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
444,14.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
445,14.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
446,14.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
447,14.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
448,14.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
449,14.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
450,14.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
451,15.0000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
452,15.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
453,15.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
454,15.1000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
455,15.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
456,15.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
457,15.2000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
458,15.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
459,15.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
460,15.3000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
461,15.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
462,15.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
463,15.4000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
464,15.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
465,15.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
466,15.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
467,15.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
468,15.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
469,15.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
470,15.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
471,15.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
472,15.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
473,15.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
474,15.7667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
475,15.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
476,15.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
477,15.8667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
478,15.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
479,15.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
480,15.9667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
481,16.0000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
482,16.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
483,16.0667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
484,16.1000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
485,16.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
486,16.1667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
487,16.2000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
488,16.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
489,16.2667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
490,16.3000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
491,16.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
492,16.3667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
493,16.4000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
494,16.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
495,16.4667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
496,16.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
497,16.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
498,16.5667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
499,16.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
500,16.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
501,16.6667,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
502,16.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
503,16.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
504,16.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
505,16.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
506,16.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
507,16.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
508,16.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
509,16.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
510,16.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
511,17.0000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
512,17.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
513,17.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
514,17.1000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
515,17.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
516,17.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
517,17.2000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
518,17.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
519,17.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
520,17.3000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
521,17.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
522,17.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
523,17.4000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
524,17.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
525,17.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
526,17.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
527,17.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
528,17.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
529,17.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
530,17.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
531,17.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
532,17.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
533,17.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
534,17.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
535,17.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
536,17.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
537,17.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
538,17.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
539,17.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
540,17.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
541,18.0000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
542,18.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
543,18.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
544,18.1000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
545,18.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
546,18.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
547,18.2000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
548,18.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
549,18.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
550,18.3000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
551,18.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
552,18.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
553,18.4000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
554,18.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
555,18.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
556,18.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
557,18.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
558,18.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
559,18.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
560,18.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
561,18.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
562,18.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
563,18.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
564,18.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
565,18.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
566,18.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
567,18.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
568,18.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
569,18.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
570,18.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
571,19.0000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
572,19.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
573,19.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
574,19.1000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
575,19.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
576,19.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
577,19.2000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
578,19.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
579,19.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
580,19.3000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
581,19.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
582,19.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
583,19.4000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
584,19.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
585,19.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
586,19.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
587,19.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
588,19.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
589,19.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
590,19.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
591,19.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
592,19.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
593,19.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
594,19.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
595,19.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
596,19.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
597,19.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
598,19.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
599,19.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
600,19.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
601,20.0000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
602,20.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
603,20.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
604,20.1000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
605,20.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
606,20.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
607,20.2000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
608,20.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
609,20.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
610,20.3000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
611,20.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
612,20.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
613,20.4000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
614,20.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
615,20.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
616,20.5000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
617,20.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
618,20.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
619,20.6000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
620,20.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
621,20.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
622,20.7000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
623,20.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
624,20.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
625,20.8000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
626,20.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
627,20.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
628,20.9000,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
629,20.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
